time,shape,duration_hours_min,date,latitude,longitude
10:40:00 PM,cigar,3 seconds,8/5/00,33.3061111,-111.8405556
10:45:00 PM,unknown,30 seconds,8/5/00,48.113459,-117.587683
11:38:00 PM,disk,30 sec,8/5/00,42.1947222,-122.7083333
7:05:00 AM,oval,15 minutes,12/20/00,25.7902778,-80.1302778
3:20:00 AM,fireball,5 min,12/2/00,40.5983333,-124.1561111
9:20:00 AM,unknown,4 seconds,8/5/00,47.6816667,-122.2075
9:23:00 AM,fireball,1.5 sec.,8/5/00,45.5236111,-122.675
9:35:00 AM,fireball,5 sec.,9/17/00,47.9130556,-122.0969444
12:05:00 PM,other,up to 1 second,8/5/00,47.3811111,-122.2336111
11:06:00 PM,triangle,2 min.,8/5/00,32.855,-116.8516667
9:00:00 PM,disk,5 minutes,12/2/00,40.015,-105.27
12:00:00 AM,rectangle,5 minutes,1/22/00,46.7313889,-117.1786111
12:30:00 AM,triangle,3-5 seconds,12/2/00,50.016667,-125.25
3:30:00 PM,oval,2 min,7/11/00,36.175,-115.1363889
5:00:00 PM,rectangle,30 seconds,7/11/00,47.5209,-120.462453
5:00:00 PM,other,10 - 15 sec.,7/11/00,43.6122222,-116.3905556
10:30:00 PM,changing,half hour,7/23/00,44.8944444,-71.4963889
12:30:00 PM,sphere,30 sec,2/16/00,35.7452778,-81.685
12:00:00 PM,triangle,2 minutes,12/2/00,40.4777778,-74.2911111
11:00:00 PM,sphere,2 minutes,6/21/00,42.3583333,-71.0602778
2:30:00 AM,light,45sec,7/11/00,38.8338889,-104.8208333
3:00:00 AM,light,10 seconds,7/11/00,32.4608333,-84.9877778
5:30:00 PM,cigar,40 minutes,7/23/00,42.32,-89.0580556
9:00:00 PM,light,hour,12/2/00,41.5977778,-93.7080556
9:30:00 PM,light,45 minutes,12/2/00,41.6005556,-93.6088889
9:45:00 PM,light,5-10 seconds,8/19/00,33.6675,-84.0177778
9:50:00 PM,light,20.min,7/11/00,47.2530556,-122.4430556
10:00:00 PM,circle,15 min,7/11/00,47.2530556,-122.4430556
10:00:00 PM,circle,1 hour,7/23/00,41.6005556,-93.6088889
10:15:00 PM,circle,8-10 minutes,7/11/00,47.1855556,-122.2916667
10:15:00 PM,circle,<5 minutes,7/23/00,27.8658333,-82.3266667
10:25:00 PM,light,5 minutes,7/11/00,47.2530556,-122.4430556
10:30:00 PM,light,10 - 15 min,7/11/00,47.2530556,-122.4430556
11:15:00 PM,light,2 - 3 minutes,7/11/00,44.6447222,-85.7672222
1:30:00 PM,light,90 seconds,12/9/00,51.514125,-0.093689
11:30:00 PM,light,seven to eight minutes,12/2/00,47.8525,-92.6894444
12:15:00 AM,other,5 min,4/1/00,40.7933333,-77.8602778
1:00:00 AM,NULL,30 minits,1/7/00,38.948959,-83.405746
5:47:00 AM,light,2-4 second,8/19/00,47.6063889,-122.3308333
4:00:00 PM,cylinder,1 minute,7/23/00,38.974835,-74.833502
7:30:00 PM,oval,about 5 seconds,7/11/00,40.6677778,-75.6075
8:20:00 PM,cigar,2-3 minutes,7/23/00,32.7152778,-117.1563889
9:00:00 PM,other,2 minutes,7/11/00,35.1894444,-114.0522222
9:00:00 PM,fireball,1 minute,9/17/00,29.6236111,-81.8905556
1:30:00 PM,sphere,20 sec,1/22/00,40.8616667,-80.2866667
12:26:00 AM,sphere,1 minute,2/16/00,34.7961111,-118.8516667
1:30:00 PM,cigar,8 seconds,8/19/00,41.6819444,-85.9766667
12:30:00 AM,cross,15 sec,7/11/00,44.958164,-124.017891
1:00:00 AM,sphere,10 seconds,7/11/00,40.6883333,-75.2211111
8:15:00 PM,changing,2-3 seconds,7/11/00,42.2711111,-89.0938889
8:30:00 PM,cylinder,30 min.,7/23/00,45.099985,-87.630662
8:30:00 PM,cylinder,05 minutes,7/11/00,39.8680556,-104.9713889
8:30:00 PM,cylinder,5-10 minutes,7/11/00,39.8680556,-104.9713889
8:45:00 PM,cylinder,three minutes,8/25/00,34.063344,-117.650888
10:00:00 PM,cigar,10 minutes,7/23/00,34.8986111,-117.0219444
11:14:00 PM,other,20 sec.,7/11/00,40.7608333,-111.8902778
11:20:00 PM,formation,10-15 min,7/11/00,40.6955556,-73.3261111
11:00:00 PM,light,45 seconds,4/26/00,33.7669444,-118.1883333
10:00:00 PM,formation,10 minutes,4/26/00,36.138221,-94.13965
8:00:00 PM,disk,1/2 hour,1/7/00,40.3719444,-73.9994444
3:00:00 AM,disk,2:00 hrs.,4/26/00,41.2619444,-95.8608333
1:00:00 PM,sphere,15 minutes,3/7/00,34.9919444,-86.8469444
1:30:00 AM,rectangle,5 minutes,2/16/00,33.617773,-114.588261
9:30:00 PM,oval,10 seconds,4/15/00,35.8455556,-86.3902778
3:00:00 AM,light,1.5 sec,7/23/00,45.471966,-73.799019
11:00:00 AM,triangle,1 hour,7/11/00,37.9847,-0.680823
12:05:00 PM,oval,2 or 3 minutes,7/11/00,44.2519444,-85.4011111
8:30:00 PM,light,10 minutes?,7/11/00,37.3541667,-121.9541667
9:00:00 PM,other,5 to 7 min.,7/11/00,38.7072222,-121.28
9:00:00 PM,light,2min,7/11/00,34.0522222,-118.2427778
9:00:00 PM,light,10 min,7/23/00,32.7152778,-117.1563889
9:10:00 PM,cone,3-5 minutes,7/11/00,38.6786111,-121.7722222
9:15:00 PM,light,5 - 10 minutes,7/23/00,34.0522222,-118.2427778
9:20:00 PM,circle,10 minutes,7/11/00,37.3688889,-122.0352778
9:20:00 PM,circle,10 minutes.,7/23/00,37.3688889,-122.0352778
9:20:00 PM,light,5 minutes,7/11/00,36.3302778,-119.2911111
9:21:00 PM,oval,23 minutes,7/11/00,36.163578,-115.505288
9:22:00 PM,fireball,2 minutes,7/11/00,40.1786111,-122.2347222
9:25:00 PM,light,5mins (object may have be,7/11/00,34.09,-117.8894444
9:30:00 PM,oval,20 minutes,7/11/00,34.09,-117.8894444
9:30:00 PM,light,10 mins,7/23/00,35.1894444,-114.0522222
9:30:00 PM,light,20-30min.,7/11/00,36.175,-115.1363889
9:30:00 PM,sphere,5 mins,7/11/00,34.0522222,-118.2427778
9:30:00 PM,other,20 minutes,7/23/00,34.0480556,-118.5255556
9:30:00 PM,fireball,15 seconds,7/11/00,38.5816667,-121.4933333
9:30:00 PM,light,30 seconds,7/11/00,38.4405556,-122.7133333
9:30:00 PM,light,30 minutes,8/19/00,32.6975,-113.9527778
9:30:00 PM,light,appx 1 minute,7/11/00,33.6402778,-116.1386111
9:30:00 PM,NULL,12 minutes,7/23/00,38.069211,-117.230586
9:35:00 PM,rectangle,4 minutes,7/11/00,38.5816667,-121.4933333
10:10:00 PM,light,3 minutes,7/11/00,40.9730556,-117.7347222
10:30:00 PM,light,26minutes,7/11/00,37.1041667,-113.5833333
10:00:00 PM,triangle,10 minutes,9/17/00,40.135,-86.2205556
8:00:00 PM,unknown,8 minutes,7/11/00,37.595,-120.9566667
8:30:00 PM,unknown,30 minutes,7/23/00,32.9627778,-117.035
9:50:00 PM,fireball,3 minutes?,7/11/00,47.751074,-120.740139
10:00:00 PM,light,1 sec,7/23/00,38.500181,-122.872125
11:25:00 PM,unknown,one minute,7/11/00,37.6166667,-84.4094444
6:04:00 PM,cross,20 s,12/2/00,49.25,-123.133333
10:35:00 PM,circle,1 min.,12/2/00,45.383333,-78.016667
7:45:00 AM,cylinder,10 min.,7/23/00,42.515064,-122.039026
8:30:00 AM,light,20-30minutes,7/23/00,41.8005556,-73.1216667
9:15:00 AM,unknown,50 sec,7/23/00,40.7072222,-73.6763889
6:00:00 PM,oval,13 mins,7/23/00,40.7608333,-111.8902778
12:10:00 PM,circle,3 hours,8/5/00,40.4841667,-88.9936111
9:45:00 PM,triangle,5 minutes,6/6/00,44.392758,-88.739826
10:30:00 PM,triangle,120 seconds,12/2/00,40.3266667,-78.9222222
2:00:00 PM,cylinder,4 sec,7/23/00,34.2575,-88.7033333
12:00:00 AM,chevron,4/5 minutes,12/2/00,58.823193,-123.412752
9:14:00 PM,other,10 seconds,12/20/00,43.316667,-79.8
9:30:00 PM,light,16 seconds,4/1/00,43.7097222,-71.4608333
9:40:00 PM,circle,2 minutes,7/11/00,47.6063889,-122.3308333
10:00:00 PM,light,20 min +,12/2/00,44.648863,-63.57532
1:00:00 AM,other,8 minutes,3/16/00,38.2972222,-122.2844444
10:15:00 AM,other,1minute,8/19/00,42.3763889,-71.2361111
9:30:00 PM,light,10 min,8/19/00,30.3319444,-81.6558333
9:45:00 PM,formation,15 minutes,8/19/00,43.9727778,-74.4213889
10:00:00 PM,changing,appr. 3 hrs.,8/19/00,43.6377778,-123.5669444
10:00:00 PM,formation,10 min,8/19/00,43.7825,-74.2722222
10:05:00 PM,formation,15 seconds,8/19/00,43.5330556,-75.8219444
10:18:00 PM,light,3 to 4 minutes,8/19/00,39.7047222,-105.0808333
12:45:00 AM,light,approx 1/2hr,12/2/00,44.566667,-80.85
6:30:00 PM,light,10 min.,12/2/00,42.955897,-77.220813
1:30:00 AM,circle,5- 7 seconds,8/19/00,36.2788889,-92.5969444
2:00:00 AM,other,approx 5 minutes,8/19/00,42.5063889,-71.0733333
4:30:00 AM,formation,1 hour,8/19/00,42.5291667,-85.8552778
10:30:00 AM,sphere,2-3 minutes,8/19/00,33.8358333,-118.3397222
12:00:00 PM,triangle,15 min.,8/19/00,48.1988889,-122.1238889
9:00:00 PM,formation,4 minutes,8/19/00,35.925,-86.8688889
9:30:00 PM,rectangle,1.5 min,9/17/00,36.7477778,-119.7713889
9:45:00 PM,unknown,2-3 minutes,8/19/00,45.5236111,-122.675
10:00:00 PM,circle,30 seconds,8/19/00,51.3,-0.733333
10:40:00 PM,formation,3-4 minutes,8/19/00,37.186998,-86.100528
11:00:00 PM,light,2 min,8/19/00,34.09,-117.8894444
9:30:00 PM,oval,2 hrs. 30 min.,12/2/00,27.9472222,-82.4586111
5:00:00 PM,oval,60 seconds,12/2/00,51.214271,-97.571524
3:30:00 PM,disk,1:00,9/17/00,44.9291667,-89.8402778
9:30:00 PM,cigar,2 minutes,12/2/00,44.8341667,-87.3769444
10:45:00 PM,disk,20 min,8/5/00,37.9886111,-84.4777778
2:00:00 AM,chevron,10 min.,12/2/00,33.9791667,-118.0319444
10:00:00 PM,formation,5 minutes,5/3/00,40.3355556,-75.9272222
10:00:00 PM,unknown,4-5hours,12/9/00,40.3772222,-105.5211111
12:00:00 PM,disk,1 minute,1/7/00,41.1108333,-112.0252778
3:00:00 PM,cigar,5 min.,5/11/00,41.6022222,-72.9872222
6:00:00 PM,flash,five minites,12/2/00,36.175,-115.1363889
9:00:00 PM,chevron,0:10,9/21/00,44.5433333,-68.42
1:00:00 PM,other,several hours,12/2/00,45.911178,-77.074679
3:39:00 AM,other,2 seconds,12/2/00,43.866667,-79.033333
3:00:00 PM,cigar,30 seconds,1/22/00,43.2402778,-75.8841667
9:30:00 PM,disk,3 seconds,9/17/00,47.6063889,-122.3308333
2:17:00 AM,light,<30 seconds,9/17/00,47.6063889,-122.3308333
12:00:00 PM,changing,30 secs,12/20/00,42.2911111,-71.125
9:25:00 PM,oval,<10 sec.,8/5/00,37.2152778,-93.2980556
10:55:00 PM,rectangle,5 min,8/5/00,42.1291667,-80.0852778
3:00:00 PM,disk,45sec.,12/2/00,37.270702,-76.707457
9:00:00 PM,light,c.15sec.,9/21/00,35.1677778,-114.5722222
12:30:00 AM,chevron,1min.,12/2/00,50.466667,-104.416667
3:30:00 AM,triangle,1min&#4430sec,2/23/00,36.1583333,-81.1477778
10:00:00 AM,light,8 minutes,3/7/00,35.1980556,-111.6505556
10:30:00 PM,unknown,4 minutes,12/9/00,41.422745,-74.204788
11:45:00 PM,sphere,13 sec.,8/19/00,41.654216,-82.820743
1:30:00 AM,other,1.5 hrs.,8/19/00,45.551515,-122.672205
1:30:00 AM,cigar,7 seconds,8/19/00,53.4,-2.15
5:48:00 PM,sphere,1 minute,12/9/00,51.102341,3.994066
7:57:00 PM,disk,20:19,8/19/00,33.3061111,-111.8405556
8:15:00 PM,other,15 to 30 minutes,8/25/00,33.3061111,-111.8405556
8:15:00 PM,light,1min,8/19/00,33.291389,-111.796443
8:20:00 PM,other,15-20 min.,9/17/00,33.3061111,-111.8405556
9:10:00 PM,light,5 minutes,8/19/00,33.3527778,-111.7883333
10:00:00 PM,oval,less than 5 seconds,8/25/00,42.2708333,-83.7263889
10:00:00 PM,other,30 mins,12/2/00,-33.42979,151.371445
11:48:00 PM,light,5 min,12/2/00,34.0522222,-118.2427778
8:00:00 PM,cigar,3 min.,1/7/00,25.091075,121.559834
12:00:00 AM,rectangle,1 minute,8/19/00,47.7625,-122.2041667
2:15:00 AM,light,5 minutes,8/19/00,33.4669444,-117.6972222
10:15:00 AM,triangle,1 hr. 40 min.,8/19/00,38.5788889,-122.5786111
9:15:00 PM,unknown,30 seconds,12/2/00,34.5022222,-97.9575
10:00:00 PM,fireball,4 seconds,8/19/00,37.9255556,-122.5263889
11:30:00 PM,changing,20 minutes,8/19/00,39.2616667,-121.015
12:00:00 AM,circle,15 minutes,7/23/00,48.88,-115.0525
9:00:00 PM,unknown,20 minutes,12/2/00,45.583333,-75.416667
1:30:00 AM,sphere,20 minutes,8/19/00,39.2616667,-121.015
4:45:00 AM,triangle,2-3 min,8/25/00,39.7391667,-104.9841667
6:45:00 PM,sphere,10 minutes,8/19/00,27.7705556,-82.6794444
7:30:00 PM,rectangle,approx. 5 to 10 seconds,8/19/00,32.325,-92.2219444
5:30:00 PM,disk,0:20,6/21/00,35.9758333,-94.3175
12:01:00 AM,cigar,10 minutes,12/2/00,28.7088889,-100.4991667
1:00:00 AM,circle,1-3 minutes,12/20/00,34.911097,-111.396242
1:00:00 AM,sphere,240 minutes,12/2/00,43.666667,-79.416667
12:00:00 AM,unknown,2 min,4/15/00,32.7152778,-117.1563889
8:30:00 PM,sphere,15 minutes,2/16/00,40.5813889,-79.5666667
7:00:00 PM,oval,2-3 days,12/2/00,53.55,-113.133333
9:00:00 PM,diamond,10 seconds,12/20/00,51.496846,-115.928056
10:00:00 PM,light,20 minutes,12/2/00,52.133333,-106.666667
12:30:00 AM,triangle,5-10 minutes,6/21/00,38.14,-86.7216667
11:00:00 PM,rectangle,45 min.,1/22/00,41.4919444,-94.1238889
1:30:00 PM,disk,5-10 minutes,9/17/00,52.382246,-0.045715
12:00:00 PM,other,2 - 5 min.,2/23/00,42.4075,-124.4205556
12:30:00 PM,circle,45 minutes,6/6/00,-40.900557,174.885971
9:00:00 PM,egg,2 minutes,7/23/00,49.9,-119.483333
9:30:00 PM,cross,10 sec,2/16/00,40.8852778,-73.3766667
10:30:00 PM,triangle,10-15 seconds,3/16/00,41.1108333,-112.0252778
10:30:00 PM,triangle,3 seconds,1/7/00,20.8783333,-156.6825
8:00:00 PM,sphere,few minutes,12/2/00,44.266667,-79.55
9:00:00 PM,fireball,1 minute,8/19/00,54.83083,18.20996
10:00:00 PM,light,20 seconds,3/16/00,45.9763889,-94.3622222
12:40:00 AM,circle,seconds,8/19/00,30.0083333,-97.1591667
1:50:00 AM,triangle,10-15 minutes,8/19/00,34.9158333,-85.1091667
3:05:00 PM,sphere,5 min,8/19/00,45.5236111,-122.675
6:30:00 PM,circle,2 minutes,8/19/00,40.1,-76.3544444
8:00:00 PM,light,10 min,8/19/00,33.3527778,-111.7883333
8:00:00 PM,unknown,20 minutes,9/17/00,33.3527778,-111.7883333
8:05:00 PM,circle,about 10 min.,8/19/00,33.4222222,-111.8219444
8:05:00 PM,light,20 min,8/19/00,33.4483333,-112.0733333
8:14:00 PM,light,10 min.,8/19/00,33.3061111,-111.8405556
8:15:00 PM,light,7 min,8/19/00,33.3527778,-111.7883333
8:15:00 PM,triangle,5 seconds max,8/19/00,32.3511111,-95.3008333
8:20:00 PM,light,5min,9/17/00,33.3061111,-111.8405556
9:02:00 PM,disk,1 minute,8/19/00,34.7463889,-92.2894444
9:20:00 PM,light,2min,8/19/00,33.3527778,-111.7883333
9:30:00 PM,fireball,20 sec,8/19/00,32.7458333,-96.9975
9:44:00 PM,cigar,1-1.5 seconds,8/19/00,32.7833333,-96.8
10:00:00 PM,disk,10 sec,9/17/00,34.1841667,-118.9097222
12:25:00 AM,light,4 minutes,12/2/00,48.380895,-89.247682
2:45:00 AM,other,45 seconds,9/17/00,45.5236111,-122.675
3:30:00 AM,circle,20 mins,9/17/00,53.166667,-1
11:30:00 AM,sphere,3 minutes,8/19/00,38.4022222,-122.8227778
10:05:00 PM,light,5 minutes,8/19/00,28.635308,77.22496
10:42:00 PM,fireball,3-5 seconds,8/19/00,40.7608333,-111.8902778
10:50:00 PM,fireball,10 seconds,8/19/00,40.6,-112.4636111
12:00:00 AM,light,less than a minute,9/17/00,26.1219444,-80.1436111
9:37:00 PM,triangle,9:37 to 10:05 pm,12/2/00,41.7244444,-81.2458333
10:15:00 PM,unknown,3 minutes,12/2/00,45.55,-78.6
9:00:00 PM,other,2min.,9/17/00,38.2494444,-122.0388889
10:24:00 AM,sphere,30 seconds,8/19/00,40.177431,-74.629447
11:50:00 PM,circle,30 min.,8/25/00,42.1675,-71.3583333
5:00:00 PM,fireball,1 minute,3/16/00,31.4361111,-88.0283333
3:18:00 AM,other,1 minute,12/2/00,45.12,-93.2875
9:15:00 PM,disk,3 minutes,7/23/00,30.5452778,-87.7516667
4:08:00 AM,diamond,7sec.,8/19/00,41.7355556,-122.6333333
6:00:00 AM,formation,45 sec / 2 min,12/2/00,43.1836111,-89.2136111
8:00:00 PM,other,2 hours,9/17/00,47.9177778,-108.5255556
8:15:00 PM,chevron,2 min,9/17/00,30.3838889,-87.275
10:08:00 PM,disk,4 to 5 minutes,8/19/00,34.09,-117.8894444
11:23:00 PM,fireball,3 seconds,9/17/00,38.8741667,-121.1322222
11:45:00 PM,light,5 seconds,8/19/00,55.256549,-1.599918
5:20:00 AM,disk,45minutes,2/16/00,41.76,-70.0833333
1:27:00 AM,circle,4 minutes,8/25/00,32.7152778,-117.1563889
5:10:00 AM,NULL,30 seconds,8/25/00,47.2236111,-120.9919444
8:30:00 AM,disk,45 seconds,8/25/00,33.5988889,-117.2791667
4:00:00 PM,sphere,5 seconds,8/25/00,34.8697222,-111.7602778
6:45:00 PM,egg,5 min.,8/25/00,42.765189,-76.872096
10:15:00 PM,triangle,3 seconds,8/25/00,37.775,-122.4183333
11:00:00 PM,other,3 1/2 hours,9/17/00,34.46735,-114.37574
2:00:00 AM,disk,30 min,12/2/00,41.2380556,-81.8419444
10:30:00 PM,light,1 hour,12/2/00,53.016667,-112.816667
11:00:00 PM,triangle,15  sec,12/2/00,48.366667,-53.866667
7:00:00 PM,triangle,30 seconds,1/7/00,48.0519444,-122.1758333
11:30:00 PM,flash,10 seconds,6/6/00,38.4588889,-90.5363889
10:10:00 PM,formation,less than 1 min,12/2/00,52.133333,-106.666667
11:30:00 PM,circle,11:30-12:00pm,7/23/00,42.4375,-122.8577778
6:00:00 AM,cylinder,1 1/2 hrs.,9/17/00,31.7244444,-96.165
8:00:00 AM,teardrop,10 seconds,9/17/00,41.1366667,-95.8905556
9:35:00 AM,changing,appx 1 hour,8/25/00,26.8230556,-80.1388889
3:00:00 PM,disk,1 hour +,8/25/00,33.1958333,-117.3786111
3:00:00 PM,oval,15min,9/17/00,33.8302778,-116.5444444
3:01:00 PM,cylinder,30 minutes,9/21/00,41.4713889,-75.6080556
10:00:00 PM,disk,7 minutes,8/25/00,40.2452778,-75.65
11:05:00 PM,unknown,5 min,8/25/00,38.7297222,-120.7975
10:50:00 PM,sphere,15-20 min,8/19/00,41.3080556,-72.9286111
8:00:00 PM,fireball,less than 60 seconds,6/21/00,40.26136,-95.161705
12:00:00 PM,sphere,about 5 minutes,12/2/00,49.13635335,-122.8213433
1:38:00 AM,changing,3to 4 minutes,12/2/00,45.1608333,-93.2347222
5:15:00 AM,light,1 minute,8/25/00,47.6063889,-122.3308333
1:15:00 PM,unknown,60 seconds,8/25/00,47.0380556,-122.8994444
7:35:00 PM,cylinder,1 minute,8/25/00,36.2,-86.5186111
8:30:00 PM,unknown,approx 30 seconds,8/25/00,40.2961111,-74.0513889
9:20:00 PM,sphere,4min,8/25/00,45.5872222,-122.3983333
9:45:00 PM,triangle,20 min(approx),8/25/00,45.5872222,-122.3983333
9:45:00 PM,fireball,2 sec +,8/25/00,48.4111111,-114.3366667
12:00:00 AM,unknown,about    a minute,9/17/00,35.0525,-78.8786111
2:00:00 AM,light,15 minutes,4/15/00,36.7069444,-97.0852778
6:45:00 PM,disk,20 min,8/19/00,43.6630556,-116.6863889
10:00:00 PM,fireball,5 seconds,2/16/00,32.697938,-89.146827
10:15:00 PM,flash,30 seconds,12/2/00,44.933333,-78.733333
10:30:00 PM,oval,7min,12/2/00,46.405541,-63.195174
9:30:00 PM,light,20 mins +,8/5/00,47.291485,-122.775413
9:30:00 PM,light,1.5 hours,8/19/00,33.9102778,-78.1180556
8:30:00 PM,light,3minutes,12/2/00,49.516667,-115.766667
11:30:00 PM,triangle,5min,3/16/00,43.6613889,-70.2558333
9:30:00 PM,unknown,30 seconds,8/25/00,47.6063889,-122.3308333
9:45:00 PM,unknown,seconds,8/25/00,36.6913889,-79.8727778
9:45:00 PM,flash,15 sec,8/25/00,44.3838889,-92.0327778
1:00:00 AM,triangle,15 min,4/26/00,27.664827,-81.515754
4:15:00 AM,oval,less than 1min,12/2/00,50.716667,-121.266667
12:00:00 PM,sphere,15 min.,6/21/00,37.9680556,-91.3547222
2:17:00 AM,flash,5 sec,8/25/00,32.0477778,-110.7113889
4:00:00 PM,other,few second,9/17/00,3.139003,101.686855
7:49:00 PM,light,10 minutes total,8/25/00,33.9325,-114.005
8:10:00 PM,fireball,10 second,9/17/00,41.00527,28.97696
10:42:00 PM,triangle,8 minutes,9/17/00,32.8794444,-111.7566667
11:15:00 PM,formation,30 mins,9/17/00,50.966667,-0.133333
9:45:00 PM,changing,15 seconds,1/7/00,35.3597222,-79.78
1:00:00 PM,triangle,10 seconds,12/2/00,35.0844444,-106.6505556
11:15:00 PM,unknown,35 min,12/2/00,49.25,-123.133333
11:00:00 AM,oval,20 minutes,9/17/00,42.865,-71.3744444
11:20:00 PM,fireball,2 seconds,9/17/00,48.5619444,-122.3969444
7:30:00 PM,oval,20 sec.,4/15/00,38.4405556,-122.7133333
12:36:00 PM,disk,5minutes,12/20/00,43.6008333,-83.1747222
11:45:00 AM,egg,5 mins +,6/21/00,40.7141667,-74.0063889
12:00:00 PM,egg,a minute,6/6/00,40.7141667,-74.0063889
12:40:00 AM,circle,4-5 sec.,6/6/00,41.6555556,-74.6897222
12:42:00 AM,disk,15 seconds,5/11/00,41.1827778,-80.7655556
12:44:00 AM,sphere,1 minute,12/2/00,41.319037,-81.035746
10:00:00 PM,diamond,2hrs. 45min.,12/2/00,43.666667,-79.416667
10:30:00 PM,sphere,2 to 3 minutes,7/23/00,39.0719444,-85.2519444
5:03:00 AM,light,4 minutes,9/17/00,37.7097222,-87.8127778
9:00:00 PM,other,30 minutes,9/17/00,47.7625,-122.2041667
9:05:00 PM,light,2min,9/17/00,41.4611111,-71.7780556
9:30:00 PM,triangle,15 min,9/17/00,53.466667,-3.016667
10:00:00 PM,flash,15min,9/17/00,36.175,-115.1363889
10:30:00 PM,circle,60 min,9/17/00,44.1002778,-70.2152778
11:00:00 PM,disk,2 minutes,9/17/00,40.3977778,-105.0744444
11:10:00 PM,triangle,1-2 min,9/17/00,38.4772222,-89.0433333
9:30:00 PM,diamond,20 min or more,12/2/00,44.223329,-76.650818
9:30:00 AM,disk,45 seconds,9/17/00,34.1477778,-118.1436111
12:15:00 PM,disk,15 mins,9/17/00,-31.95224,115.861397
9:05:00 PM,light,1 minute,9/17/00,32.7152778,-117.1563889
9:30:00 PM,triangle,15 min,9/17/00,32.7152778,-117.1563889
9:50:00 PM,circle,20 minutes,9/17/00,32.7152778,-117.1563889
10:00:00 PM,fireball,20 minutes,9/17/00,32.7152778,-117.1563889
11:30:00 PM,light,180 seconds,9/17/00,38.2494444,-122.0388889
10:30:00 PM,chevron,3 minutes,1/22/00,47.7847222,-122.2730556
3:30:00 PM,triangle,15 mins,12/2/00,51.514125,-0.093689
5:00:00 PM,other,5 minutes,9/17/00,38.7525,-122.6138889
8:45:00 PM,light,20-30 seconds,9/17/00,37.7272222,-89.2166667
11:00:00 PM,changing,one hour,9/17/00,44.0522222,-123.0855556
11:15:00 PM,circle,app 1 hour,12/2/00,35.942043,-95.883323
10:30:00 PM,triangle,1-5 mins,12/2/00,48.838696,-123.455942
8:20:00 PM,light,2 min.,12/2/00,45.666667,-72.15
3:30:00 AM,triangle,10 secs,9/21/00,55.008,-1.546
10:15:00 PM,light,10 minutes,9/17/00,38.9536111,-94.7333333
10:30:00 PM,other,5 sec.,12/2/00,38.196667,-80.690833
11:00:00 PM,light,20 seconds,9/17/00,51.416667,-0.75
11:30:00 PM,light,5:00,12/2/00,43.666667,-79.416667
1:30:00 AM,circle,15 minutes,9/21/00,53.183333,8.516667
8:00:00 PM,unknown,30 minuts-1 hour,9/17/00,36.3125,-95.6158333
11:31:00 PM,light,15 min,9/17/00,41.2391667,-81.3461111
8:00:00 PM,circle,15 minutes,7/11/00,53.333333,-3.833333
1:30:00 AM,light,1 minute,9/17/00,47.9791667,-122.2008333
1:34:00 AM,triangle,5 minutes,9/17/00,50.9,-1.4
9:10:00 PM,light,1 minute,9/21/00,40.0394444,-84.2033333
8:20:00 AM,disk,10 minutes,12/2/00,43.666667,-79.416667
10:45:00 PM,fireball,30 minutes,2/16/00,40.3,-90.0608333
8:43:00 PM,other,6 seconds,9/17/00,45.0408333,-93.2627778
9:15:00 PM,light,10 min.,9/17/00,33.9325,-114.005
10:00:00 PM,disk,thirty minutes,9/17/00,37.3280556,-87.4988889
10:35:00 PM,triangle,10 mins,9/17/00,52.25,-0.883333
10:00:00 PM,cylinder,10 minutes,2/16/00,41.9402778,-85.0005556
7:40:00 AM,cigar,about 5 minutes,12/2/00,50.183333,-98.316667
11:15:00 AM,disk,10 minutes,8/5/00,47.6816667,-122.2075
12:25:00 PM,disk,45 seconds,8/5/00,45.6388889,-122.6602778
2:30:00 PM,disk,2 minutes,12/2/00,32.165622,-82.900075
7:20:00 PM,disk,few minutes,8/25/00,48.3883333,-115.555
9:00:00 PM,circle,2 hours,12/2/00,33.3061111,-111.8405556
10:00:00 PM,other,5to10 min.,9/21/00,41.2002778,-85.7055556
10:27:00 PM,flash,2 seconds,8/5/00,41.2377778,-81.9316667
10:30:00 PM,circle,10 minutes,8/19/00,43.3594444,-83.8816667
10:30:00 PM,fireball,15-30seconds,8/19/00,36.175,-115.1363889
3:00:00 AM,light,5 minutes,12/20/00,45.9486111,-91.6880556
9:15:00 AM,circle,10 min.,8/19/00,34.0286111,-117.8094444
9:30:00 AM,triangle,10 sec,8/25/00,34.0194444,-118.4902778
11:45:00 AM,formation,5-10 seconds,8/5/00,47.4830556,-122.2158333
7:52:00 PM,unknown,25 minutes,8/5/00,33.3527778,-111.7883333
8:00:00 PM,oval,17 minutes,8/5/00,33.3061111,-111.8405556
8:00:00 PM,light,15 min,8/19/00,33.3527778,-111.7883333
8:10:00 PM,light,2min,8/5/00,33.3527778,-111.7883333
8:20:00 PM,sphere,15 min,8/19/00,33.3527778,-111.7883333
8:30:00 PM,flash,3 sec.,9/17/00,39.7683333,-86.1580556
10:04:00 PM,light,35sec,8/5/00,47.7558333,-122.3402778
10:30:00 PM,oval,about 2 or 3 sec.,12/2/00,42.983333,-81.25
11:00:00 PM,light,1.5 minutes,8/5/00,47.2530556,-122.4430556
11:51:00 PM,formation,4 minutes,8/19/00,45.9975,-121.5269444
2:00:00 PM,other,2 minutes,1/7/00,39.4022222,-107.2105556
5:30:00 PM,changing,20-30 seconds,1/7/00,30.3319444,-81.6558333
